date,etf,asset_type,scheme,z_composite,z_th,position,is_trade,trade_return,raw_pnl,fee,net_pnl,cum_pnl
2022-01-04,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.5345,0.6,0.0,0,0.002203,0.0,0.0,0.0,0.0
2022-01-05,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.9398,0.6,0.0,0,-0.005012,-0.0,0.0,-0.0,0.0
2022-01-06,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.0282,0.6,0.0,0,0.002217,0.0,0.0,0.0,0.0
2022-01-07,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.704,0.6,1.0,1,-0.006981,-0.006981,0.0008,-0.007781,-0.007781
2022-01-10,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.7516,0.6,0.0,0,0.005297,0.0,0.0008,-0.0008,-0.008581
2022-01-11,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.2576,0.6,0.0,0,-0.007003,-0.0,0.0,-0.0,-0.008581
2022-01-12,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.148,0.6,0.0,0,0.00323,0.0,0.0,0.0,-0.008581
2022-01-13,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.997,0.6,0.0,0,-0.005573,-0.0,0.0,-0.0,-0.008581
2022-01-14,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.3999,0.6,0.0,0,2.8e-05,0.0,0.0,0.0,-0.008581
2022-01-17,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.8461,0.6,1.0,1,0.004251,0.004251,0.0008,0.003451,-0.005131
2022-01-18,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.3621,0.6,0.0,0,-0.000865,-0.0,0.0008,-0.0008,-0.005931
2022-01-19,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.6752,0.6,1.0,1,-0.011228,-0.011228,0.0008,-0.012028,-0.017959
2022-01-20,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.1538,0.6,0.0,0,-0.004943,-0.0,0.0008,-0.0008,-0.018759
2022-01-21,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.8392,0.6,0.0,0,-0.004617,-0.0,0.0,-0.0,-0.018759
2022-01-24,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.1538,0.6,0.0,0,0.000744,0.0,0.0,0.0,-0.018759
2022-01-25,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.3407,0.6,0.0,0,-0.02033,-0.0,0.0,-0.0,-0.018759
2022-01-26,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.6848,0.6,1.0,1,0.001093,0.001093,0.0008,0.000293,-0.018465
2022-01-27,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.5074,0.6,0.0,0,-0.01749,-0.0,0.0008,-0.0008,-0.019265
2022-01-28,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.8795,0.6,0.0,0,0.003681,0.0,0.0,0.0,-0.019265
2022-02-07,500ETF,Future (IC88 (CSI 500 Futures)),rank,1.0446,0.6,1.0,1,-0.004785,-0.004785,0.0008,-0.005585,-0.024851
2022-02-08,500ETF,Future (IC88 (CSI 500 Futures)),rank,-0.5797,0.6,0.0,0,0.006312,0.0,0.0008,-0.0008,-0.025651
2022-02-09,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.7258,0.6,1.0,1,0.014964,0.014964,0.0008,0.014164,-0.011486
2022-02-10,500ETF,Future (IC88 (CSI 500 Futures)),rank,0.027,0.6,0.0,0,-0.000469,-0.0,0.0008,-0.0008,-0.012286
